transaction_id,customer_id,account_age_days,lifetime_orders,order_amount,product_category,payment_method,order_velocity_24h,previous_returns_count,ip_country_match,return_probability,returned,age_group,amount_group
TXN-002111,2463,117.67815995059455,6,3891.2697330752208,books,credit_card,2,2,1,0.05,0,90-365 days,2-5K
TXN-002112,4390,6.993223670006889,8,15295.06444212397,electronics,upi,1,1,1,0.4600000000000001,1,<30 days,>10K
TXN-002113,2325,176.73429500740014,8,913.973602060803,electronics,debit_card,0,0,1,0.15000000000000002,0,90-365 days,<2K
TXN-002114,4415,33.032022184253556,8,725.2881899331211,books,debit_card,2,2,0,0.13,0,30-90 days,<2K
TXN-002115,1010,0.5612341453168976,6,818.6381418461943,home,credit_card,0,0,1,0.2,0,<30 days,<2K
TXN-002116,2085,35.04613165529046,4,179.94713815079604,books,debit_card,2,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-002117,2868,2.82984690380204,3,1256.4832580037976,electronics,debit_card,1,0,1,0.30000000000000004,0,<30 days,<2K
TXN-002118,3273,47.099687312733046,5,96.72417308310678,electronics,debit_card,2,3,1,0.43000000000000005,1,30-90 days,<2K
TXN-002119,4224,24.79961837356351,5,6592.069512799717,apparel,debit_card,2,1,1,0.43000000000000005,1,<30 days,5-10K
TXN-002120,4782,38.48282232759361,3,7517.986274832402,home,debit_card,0,3,1,0.38,0,30-90 days,5-10K
TXN-002121,3611,56.986253490670066,4,299.59754143065834,home,credit_card,1,1,0,0.21000000000000002,0,30-90 days,<2K
TXN-002122,1771,121.86244528662003,6,218.49193690842742,books,debit_card,2,1,1,0.13,0,90-365 days,<2K
TXN-002123,2594,65.06509392106746,4,4091.2867682134124,home,upi,2,1,1,0.21000000000000002,1,30-90 days,2-5K
TXN-002124,2607,34.15485267443576,6,108.75614823896842,electronics,upi,0,3,1,0.43000000000000005,1,30-90 days,<2K
TXN-002125,4731,102.69749270470632,3,277.143019287321,home,upi,0,3,1,0.25,0,90-365 days,<2K
TXN-002126,4932,141.6015001864228,3,220.63246633243986,books,credit_card,1,1,1,0.13,0,90-365 days,<2K
TXN-002127,4646,7.653638597139031,4,1868.7294937868037,apparel,debit_card,0,1,1,0.38000000000000006,0,<30 days,<2K
TXN-002128,2333,45.54862697764988,5,1909.4992307495934,apparel,debit_card,0,0,1,0.23,1,30-90 days,<2K
TXN-002129,1884,20.087423720932446,3,1462.4991496516166,books,debit_card,1,0,1,0.2,0,<30 days,<2K
TXN-002130,4314,2.8922756052148513,9,847.8431373480757,electronics,debit_card,1,2,1,0.30000000000000004,0,<30 days,<2K
TXN-002131,4564,66.25610036101713,3,2646.241067413718,apparel,credit_card,0,0,1,0.23,0,30-90 days,2-5K
TXN-002132,2389,119.16615564541743,4,1055.716282758813,books,upi,2,1,1,0.13,0,90-365 days,<2K
TXN-002133,4401,10.668894741655631,5,9636.560789896592,electronics,credit_card,0,2,1,0.35000000000000003,0,<30 days,5-10K
TXN-002134,4178,100.41096281360119,1,4337.849971071422,home,debit_card,0,1,1,0.13,0,90-365 days,2-5K
TXN-002135,1225,115.20110323222127,2,304.18479883831577,books,debit_card,1,1,1,0.13,0,90-365 days,<2K
TXN-002136,1824,147.44246847140752,5,567.889011528213,books,debit_card,1,0,1,0.05,0,90-365 days,<2K
TXN-002137,3265,18.496363879219622,6,712.421767646642,electronics,upi,4,0,1,0.4,0,<30 days,<2K
TXN-002138,1936,140.57509816302408,3,228.21230318481756,books,debit_card,2,1,1,0.13,0,90-365 days,<2K
TXN-002139,3800,23.198255724000234,5,4973.617675733316,home,debit_card,2,1,1,0.28,0,<30 days,2-5K
TXN-002140,3553,48.22300953969358,5,3154.417763427415,books,credit_card,1,4,1,0.33,0,30-90 days,2-5K
TXN-002141,3306,3.109657016152604,6,640.3165612187565,home,debit_card,1,0,1,0.2,1,<30 days,<2K
TXN-002142,2911,2.6923793468597554,1,1937.6889994893825,electronics,upi,0,1,1,0.38000000000000006,1,<30 days,<2K
TXN-002143,4845,76.45796805196417,6,501.0169933394251,books,credit_card,3,0,1,0.23,0,30-90 days,<2K
TXN-002144,4588,35.271037638461635,5,3985.421336069368,electronics,debit_card,3,3,1,0.53,1,30-90 days,2-5K
TXN-002145,2796,17.766437941907625,7,754.7553762902455,home,upi,2,1,1,0.28,0,<30 days,<2K
TXN-002146,1053,12.673899034747478,2,49.488849174754726,electronics,credit_card,1,2,1,0.30000000000000004,0,<30 days,<2K
TXN-002147,4118,66.51130185972114,2,143.79719552936746,apparel,debit_card,0,0,0,0.23,0,30-90 days,<2K
TXN-002148,1726,0.024097479943790974,3,6568.175807981459,apparel,debit_card,1,2,1,0.35000000000000003,1,<30 days,5-10K
TXN-002149,3736,98.3601776213923,2,756.1518430422838,books,credit_card,0,1,1,0.13,0,90-365 days,<2K
TXN-002150,2544,4.953977753168254,4,1714.800296823493,books,upi,0,1,1,0.28,1,<30 days,<2K
TXN-002151,4170,12.753705309573228,3,776.7807414784501,books,credit_card,2,1,1,0.28,0,<30 days,<2K
TXN-002152,2043,29.288726016017122,5,115.0689524092614,electronics,credit_card,1,1,1,0.38000000000000006,0,<30 days,<2K
TXN-002153,2913,39.79884744696791,5,193.07744503343534,home,upi,2,1,1,0.21000000000000002,1,30-90 days,<2K
TXN-002154,2776,26.30984339001296,5,4968.858651164491,electronics,upi,2,0,1,0.30000000000000004,0,<30 days,2-5K
TXN-002155,2596,23.202619863770707,7,4648.097934918213,apparel,debit_card,0,1,0,0.38000000000000006,0,<30 days,2-5K
TXN-002156,2914,199.31436358640678,4,126.64205201752567,apparel,credit_card,1,1,1,0.23000000000000004,0,90-365 days,<2K
TXN-002157,4561,61.56293439174404,4,5978.5273926936125,books,debit_card,1,1,1,0.26,0,30-90 days,5-10K
TXN-002158,3466,1.422712375461001,3,468.8510457405382,electronics,upi,1,1,1,0.38000000000000006,0,<30 days,<2K
TXN-002159,3737,33.74565462537736,6,1353.3915709672592,home,credit_card,2,1,1,0.21000000000000002,1,30-90 days,<2K
TXN-002160,1849,124.77066852321886,4,999.9983541166954,electronics,credit_card,2,2,1,0.15000000000000002,1,90-365 days,<2K
TXN-002161,3109,21.52544261994644,5,2664.9264895460246,electronics,credit_card,2,1,1,0.38000000000000006,0,<30 days,2-5K
TXN-002162,4216,5.959813718127907,5,3541.91147550095,apparel,upi,0,0,0,0.30000000000000004,1,<30 days,2-5K
TXN-002163,3263,85.22452700455165,7,580.9195265700716,home,upi,1,1,0,0.21000000000000002,0,30-90 days,<2K
TXN-002164,1002,55.88636860423218,3,5305.259517961238,apparel,credit_card,0,2,1,0.28,0,30-90 days,5-10K
TXN-002165,1159,50.68182581409333,7,8174.654098612785,electronics,credit_card,2,0,1,0.28,0,30-90 days,5-10K
TXN-002166,4810,3.303911920182109,3,1819.5139451243804,home,upi,1,0,1,0.2,0,<30 days,<2K
TXN-002167,1780,9.084198125371628,6,220.4145107606725,electronics,upi,0,4,1,0.5,1,<30 days,<2K
TXN-002168,4191,58.45893418502692,6,2081.735542886072,electronics,upi,2,1,1,0.31,0,30-90 days,2-5K
TXN-002169,1892,13.978289369966772,3,502.98883324202706,books,credit_card,1,1,1,0.28,0,<30 days,<2K
TXN-002170,3030,42.07923912329564,5,633.3826877076077,home,debit_card,1,1,1,0.21000000000000002,1,30-90 days,<2K
TXN-002171,4160,47.23187178772086,4,268.79190961724515,electronics,debit_card,0,0,1,0.23,0,30-90 days,<2K
TXN-002172,3376,20.003224022054546,7,8915.583088760339,electronics,credit_card,1,2,1,0.35000000000000003,0,<30 days,5-10K
TXN-002173,1579,177.88327415163266,6,934.7133518979667,apparel,debit_card,3,1,1,0.33000000000000007,1,90-365 days,<2K
TXN-002174,2933,110.88611721436078,4,8152.022089909011,electronics,credit_card,1,1,1,0.28,1,90-365 days,5-10K
TXN-002175,2380,76.88871727821329,3,3209.952610949049,apparel,debit_card,0,1,1,0.31,0,30-90 days,2-5K
TXN-002176,4681,4.872204177797938,4,331.75342390207214,home,credit_card,2,2,1,0.2,0,<30 days,<2K
TXN-002177,2290,6.731696991245282,3,342.04062219717906,apparel,upi,1,3,1,0.5,0,<30 days,<2K
TXN-002178,2640,40.728785872681044,10,842.0834760660401,apparel,debit_card,0,0,1,0.23,1,30-90 days,<2K
TXN-002179,1951,10.512178390089854,4,1027.0962647499018,electronics,debit_card,3,1,0,0.4800000000000001,1,<30 days,<2K
TXN-002180,4394,229.73116447059707,1,577.366129443396,home,upi,0,1,1,0.13,0,90-365 days,<2K
TXN-002181,3682,10.355598649823737,3,5605.837857298738,books,debit_card,0,1,1,0.33,1,<30 days,5-10K
TXN-002182,1987,40.1035085921166,4,1243.7073369359855,books,credit_card,2,2,1,0.13,0,30-90 days,<2K
TXN-002183,4612,27.164824482294897,4,1638.6994722417974,home,credit_card,2,0,1,0.2,0,<30 days,<2K
TXN-002184,4720,61.1968988098708,4,217.56454558826385,electronics,upi,1,1,1,0.31,0,30-90 days,<2K
TXN-002185,2218,8.289306255246347,5,74.46173091310413,home,debit_card,1,2,1,0.2,0,<30 days,<2K
TXN-002186,1920,33.760452552933906,5,4024.804079750762,apparel,credit_card,5,2,1,0.33,1,30-90 days,2-5K
TXN-002187,3785,19.270611334111173,7,244.52861082540142,apparel,upi,2,2,0,0.30000000000000004,1,<30 days,<2K
TXN-002188,2355,131.2224201163977,5,717.4467422247544,books,debit_card,0,1,1,0.13,0,90-365 days,<2K
TXN-002189,1169,2.485937851453603,11,962.3479437144574,home,credit_card,1,1,1,0.28,1,<30 days,<2K
TXN-002190,1520,147.01465908322783,4,1324.45647236713,electronics,debit_card,0,1,1,0.23000000000000004,0,90-365 days,<2K
TXN-002191,2486,107.38358212177751,3,519.8076752385172,apparel,debit_card,1,0,1,0.15000000000000002,0,90-365 days,<2K
TXN-002192,1039,21.1926328088331,4,314.2433256176533,electronics,credit_card,0,1,1,0.38000000000000006,1,<30 days,<2K
TXN-002193,2560,93.43653632781796,0,497.4426348194157,electronics,debit_card,3,3,1,0.45000000000000007,1,90-365 days,<2K
TXN-002194,4332,1.9026650332689394,6,82.3041430032285,home,credit_card,2,2,1,0.2,0,<30 days,<2K
TXN-002195,2418,204.4309056718191,7,2022.3784330694841,books,credit_card,0,2,1,0.05,0,90-365 days,2-5K
TXN-002196,1954,44.8682339276718,1,2383.645096347135,apparel,credit_card,0,0,1,0.23,0,30-90 days,2-5K
TXN-002197,4297,21.682388598432446,5,2024.2264273468475,electronics,upi,0,0,1,0.30000000000000004,0,<30 days,2-5K
TXN-002198,1983,27.019892401773483,6,1275.1316725932588,books,upi,1,2,1,0.2,0,<30 days,<2K
TXN-002199,4195,4.122775934305081,4,5492.6612866825835,apparel,debit_card,0,0,1,0.35000000000000003,0,<30 days,5-10K
TXN-002200,1974,272.52898548073426,3,6422.901287167486,apparel,credit_card,0,1,1,0.28,0,90-365 days,5-10K
TXN-002201,1037,2.405082554829349,3,5133.005423886879,books,credit_card,2,2,1,0.25,0,<30 days,5-10K
TXN-002202,3375,63.83650139482473,3,989.7903167845418,books,credit_card,1,0,1,0.13,0,30-90 days,<2K
TXN-002203,2274,35.082963235716754,4,888.4414499408839,apparel,upi,3,4,1,0.53,1,30-90 days,<2K
TXN-002204,4972,178.45729281194792,6,1201.654619224243,books,credit_card,3,0,1,0.15000000000000002,0,90-365 days,<2K
TXN-002205,2199,16.941753993212654,3,404.1066107385293,home,debit_card,0,2,0,0.2,1,<30 days,<2K
TXN-002206,2625,45.56835129064502,4,1422.7667662324875,electronics,debit_card,0,0,1,0.23,0,30-90 days,<2K
TXN-002207,1913,39.5080760776104,6,1190.100872353455,books,credit_card,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-002208,1453,72.81441347542167,5,4105.382118689679,electronics,debit_card,3,0,1,0.33,0,30-90 days,2-5K
TXN-002209,1036,4.22600657079189,7,8608.968380672392,home,debit_card,5,0,1,0.35,1,<30 days,5-10K
TXN-002210,4387,12.924596724734227,5,1629.9956877086245,electronics,debit_card,2,3,1,0.5,0,<30 days,<2K
TXN-002211,2711,14.49104072982931,1,2999.081618592605,home,credit_card,2,1,1,0.28,1,<30 days,2-5K
TXN-002212,4020,80.39918045918174,8,1075.838454205914,books,credit_card,0,0,1,0.13,0,30-90 days,<2K
TXN-002213,1795,12.579495503441592,6,3446.784244245772,home,credit_card,1,1,1,0.28,0,<30 days,2-5K
TXN-002214,1972,51.12741607878022,4,3905.537699234287,electronics,credit_card,1,1,1,0.31,0,30-90 days,2-5K
TXN-002215,1592,14.542932528598426,10,9018.43734438128,books,debit_card,0,0,1,0.25,0,<30 days,5-10K
TXN-002216,2137,118.66725163340068,3,61.72002199708679,home,credit_card,1,1,1,0.13,0,90-365 days,<2K
TXN-002217,4111,171.03089295207403,5,2589.448127296732,electronics,upi,1,1,1,0.23000000000000004,0,90-365 days,2-5K
TXN-002218,2324,43.850067474417784,6,733.6928480897413,apparel,upi,0,2,1,0.23,1,30-90 days,<2K
TXN-002219,3271,26.060482166216524,5,2220.999591420808,books,upi,2,0,1,0.2,0,<30 days,2-5K
TXN-002220,1317,15.99891218345585,7,2307.2808621853414,books,credit_card,1,1,0,0.28,0,<30 days,2-5K
TXN-002221,3396,3.0637677745022276,6,332.0260039339476,home,upi,1,2,1,0.2,0,<30 days,<2K
TXN-002222,3162,18.759489761283255,3,89.11136629724034,apparel,credit_card,0,1,1,0.38000000000000006,0,<30 days,<2K
TXN-002223,3745,63.71989086853241,8,1795.0003081302507,apparel,debit_card,2,1,1,0.31,0,30-90 days,<2K
TXN-002224,2346,45.76487680354451,6,605.9063458389121,apparel,credit_card,0,0,1,0.23,0,30-90 days,<2K
TXN-002225,2591,172.98845833242885,7,3064.3855529424363,apparel,credit_card,0,1,1,0.23000000000000004,1,90-365 days,2-5K
TXN-002226,4111,30.27841381803846,6,850.3467948072032,home,debit_card,0,1,1,0.21000000000000002,1,30-90 days,<2K
TXN-002227,2889,71.02342098149906,4,3292.8354184801287,books,debit_card,1,1,1,0.21000000000000002,0,30-90 days,2-5K
TXN-002228,3087,40.32104928463217,6,1804.5922353554672,electronics,credit_card,0,1,1,0.31,1,30-90 days,<2K
TXN-002229,4930,43.1172804674412,6,130.7444488277253,apparel,credit_card,1,1,1,0.31,0,30-90 days,<2K
TXN-002230,2996,18.69998994943658,4,1111.8562376264697,apparel,upi,2,2,1,0.30000000000000004,0,<30 days,<2K
TXN-002231,2772,36.412750240571484,3,1096.2668059299197,books,upi,1,0,0,0.13,0,30-90 days,<2K
TXN-002232,2312,38.18162980962451,6,672.1700518994313,electronics,debit_card,1,1,0,0.31,0,30-90 days,<2K
TXN-002233,2285,73.58180108075496,2,2516.94829475526,electronics,credit_card,1,0,1,0.23,1,30-90 days,2-5K
TXN-002234,1215,169.44807998471953,7,293.2533808412817,books,upi,0,0,1,0.05,0,90-365 days,<2K
TXN-002235,4218,23.967903640287755,6,11062.159773038788,books,debit_card,1,0,1,0.28,0,<30 days,>10K
TXN-002236,3383,2.5870068180246832,2,138.83347192157052,home,credit_card,1,0,1,0.2,0,<30 days,<2K
TXN-002237,4239,41.145884933477646,6,133.18737459005735,electronics,upi,2,1,1,0.31,1,30-90 days,<2K
TXN-002238,3139,47.176480493066016,3,2643.7512151165274,electronics,credit_card,0,1,0,0.31,0,30-90 days,2-5K
TXN-002239,3400,11.067149218326799,5,27613.437356866256,home,debit_card,1,1,0,0.36000000000000004,0,<30 days,>10K
TXN-002240,3618,85.7432454792893,6,430.95820168571265,books,debit_card,0,2,1,0.13,0,30-90 days,<2K
TXN-002241,4642,251.6994064167091,3,2178.663916384749,home,debit_card,1,2,1,0.05,0,90-365 days,2-5K
TXN-002242,3863,174.87648020663534,6,5579.022278779728,apparel,upi,1,1,1,0.28,1,90-365 days,5-10K
TXN-002243,2704,13.171957625085797,7,783.1479999437988,apparel,upi,0,0,1,0.30000000000000004,1,<30 days,<2K
TXN-002244,3828,124.94110147599328,4,500.1124823979139,electronics,credit_card,0,0,1,0.15000000000000002,0,90-365 days,<2K
TXN-002245,1362,73.14389444292121,3,7567.6610395081525,books,debit_card,1,0,1,0.18,1,30-90 days,5-10K
TXN-002246,3604,36.29131944281532,9,1823.4635662040432,apparel,debit_card,2,1,1,0.31,0,30-90 days,<2K
TXN-002247,4416,46.671475256099676,7,2508.9817134165496,books,debit_card,2,0,1,0.13,1,30-90 days,2-5K
TXN-002248,2716,113.66748185485615,6,165.30335268905856,books,credit_card,1,0,1,0.05,0,90-365 days,<2K
TXN-002249,2193,39.2511600232199,11,2132.751280114654,electronics,upi,4,1,0,0.41000000000000003,1,30-90 days,2-5K
TXN-002250,1355,28.028371516695803,1,4610.966605314094,books,credit_card,0,3,1,0.4,1,<30 days,2-5K
TXN-002251,1190,40.783952790054876,7,2280.0534927798913,books,debit_card,2,0,0,0.13,0,30-90 days,2-5K
TXN-002252,4738,51.92584895788406,7,2420.3737379680265,books,debit_card,2,0,1,0.13,0,30-90 days,2-5K
TXN-002253,3469,12.574978806155318,4,12475.108333915994,electronics,upi,3,1,1,0.56,1,<30 days,>10K
TXN-002254,1699,138.70223072406228,4,2554.7391451947356,home,upi,4,0,1,0.15000000000000002,0,90-365 days,2-5K
TXN-002255,3054,67.28589148653371,2,6529.078336811513,electronics,credit_card,0,1,1,0.36000000000000004,0,30-90 days,5-10K
TXN-002256,3180,60.187586658302415,6,3620.992836562914,electronics,credit_card,1,0,1,0.23,0,30-90 days,2-5K
TXN-002257,4818,6.288055414230483,5,473.536515957515,electronics,upi,1,2,1,0.30000000000000004,1,<30 days,<2K
TXN-002258,1556,55.60682412182491,6,1613.0459209034186,electronics,debit_card,0,1,1,0.31,0,30-90 days,<2K
TXN-002259,1825,7.735537766466386,9,2615.2067440279698,books,debit_card,1,0,1,0.2,0,<30 days,2-5K
TXN-002260,3808,4.918022368474784,6,35.53161600319422,home,upi,1,1,1,0.28,0,<30 days,<2K
TXN-002261,2054,44.95904347516123,6,1455.0989967651367,electronics,upi,1,1,1,0.31,1,30-90 days,<2K
TXN-002262,3582,30.928739438848236,7,6731.042725141107,home,debit_card,2,1,1,0.26,0,30-90 days,5-10K
TXN-002263,1425,53.32203247283657,6,275.51222900994,home,debit_card,2,0,1,0.13,0,30-90 days,<2K
TXN-002264,4465,5.607377051651853,8,211.67752023225202,apparel,debit_card,1,0,1,0.30000000000000004,0,<30 days,<2K
TXN-002265,3719,33.83070472642747,2,1832.6372918514023,apparel,upi,1,3,1,0.43000000000000005,0,30-90 days,<2K
TXN-002266,3410,11.526803930512104,5,196.36350437971748,home,credit_card,2,3,1,0.4,1,<30 days,<2K
TXN-002267,4508,261.03207770525546,10,6005.043133954771,electronics,debit_card,0,0,1,0.2,1,90-365 days,5-10K
TXN-002268,4741,49.41588564099188,3,506.37371906409857,books,upi,0,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-002269,2574,69.77692711348777,6,3032.1593049275793,apparel,upi,1,1,1,0.31,1,30-90 days,2-5K
TXN-002270,4998,23.619747316374752,6,279.1618445375108,electronics,debit_card,1,1,0,0.38000000000000006,0,<30 days,<2K
TXN-002271,3129,5.971913095889271,7,22669.851587728557,home,upi,1,1,0,0.36000000000000004,1,<30 days,>10K
TXN-002272,3403,223.46010933732603,3,30101.709736480167,electronics,upi,1,3,1,0.43000000000000005,0,90-365 days,>10K
TXN-002273,4329,20.234110627366366,10,5949.62652484139,books,credit_card,3,2,1,0.35,0,<30 days,5-10K
TXN-002274,4789,33.078879712257105,4,393.77460366841996,home,credit_card,2,0,1,0.13,0,30-90 days,<2K
TXN-002275,1588,62.96600429546531,5,987.6419279802384,books,credit_card,0,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-002276,3012,1.5004435353934027,1,56.4926005993228,electronics,upi,1,1,1,0.38000000000000006,1,<30 days,<2K
TXN-002277,2547,99.725758951939,4,7779.723432792625,apparel,debit_card,1,0,1,0.2,1,90-365 days,5-10K
TXN-002278,1294,46.14705617896027,4,1308.3955554529311,home,debit_card,1,1,1,0.21000000000000002,1,30-90 days,<2K
TXN-002279,2985,19.5618599074418,6,959.4524260035901,home,credit_card,1,0,1,0.2,1,<30 days,<2K
TXN-002280,2247,3.8152494693168313,2,283.4372787413984,books,debit_card,2,0,1,0.2,0,<30 days,<2K
TXN-002281,2548,10.639927398833349,5,4813.481902061863,electronics,upi,1,0,1,0.30000000000000004,0,<30 days,2-5K
TXN-002282,4117,135.24704676591278,5,2460.983897278518,home,credit_card,2,0,1,0.05,0,90-365 days,2-5K
TXN-002283,2690,69.5063665405475,5,1173.7931028136188,electronics,credit_card,3,0,1,0.33,0,30-90 days,<2K
TXN-002284,2136,17.253062593140335,7,2090.6992872275823,electronics,upi,3,1,1,0.4800000000000001,1,<30 days,2-5K
TXN-002285,2256,4.071089133412297,7,19875.95032782325,home,upi,1,1,1,0.36000000000000004,0,<30 days,>10K
TXN-002286,3064,70.3901899591019,6,280.1100355264357,home,credit_card,2,2,1,0.13,0,30-90 days,<2K
TXN-002287,1359,50.97511009243279,4,166.182134804599,electronics,credit_card,0,0,0,0.23,0,30-90 days,<2K
TXN-002288,4294,31.103200643278768,5,339.8759072964912,electronics,debit_card,1,1,1,0.31,1,30-90 days,<2K
TXN-002289,3913,27.11675839420149,2,6653.491231409765,books,credit_card,1,2,1,0.25,0,<30 days,5-10K
TXN-002290,1699,14.663124937493993,4,1668.9942629192678,apparel,upi,0,2,1,0.30000000000000004,0,<30 days,<2K
TXN-002291,1447,66.44911844035018,9,345.1436122744678,books,credit_card,0,0,0,0.13,0,30-90 days,<2K
TXN-002292,3903,211.744629378745,6,2416.921044315408,electronics,credit_card,0,4,1,0.35000000000000003,0,90-365 days,2-5K
TXN-002293,3412,11.594353999761585,4,520.6462346835955,books,debit_card,0,0,0,0.2,0,<30 days,<2K
TXN-002294,1674,54.54648831629469,8,1424.5831452612458,home,debit_card,0,1,0,0.21000000000000002,0,30-90 days,<2K
TXN-002295,2007,33.118136834617815,5,2233.2656406163746,home,debit_card,1,0,1,0.13,0,30-90 days,2-5K
TXN-002296,2349,35.51007274012365,8,440.21348076291827,books,credit_card,2,3,1,0.33,0,30-90 days,<2K
TXN-002297,3514,17.593627482860015,3,71.96070480791913,books,upi,0,0,0,0.2,0,<30 days,<2K
TXN-002298,3461,104.6244192167841,3,1575.5968394929512,home,upi,2,2,1,0.05,0,90-365 days,<2K
TXN-002299,4526,39.8450892154691,3,819.9960881155343,apparel,debit_card,1,1,1,0.31,0,30-90 days,<2K
TXN-002300,1585,47.037621712341306,5,432.8774280472032,electronics,debit_card,1,3,1,0.43000000000000005,1,30-90 days,<2K
TXN-002301,2256,21.809968932706983,8,1588.200189442112,electronics,upi,0,0,1,0.30000000000000004,0,<30 days,<2K
TXN-002302,2247,12.039529214202696,9,2791.0168196332315,books,debit_card,0,0,0,0.2,0,<30 days,2-5K
TXN-002303,1993,5.3896001275301435,7,41.710353799249916,books,credit_card,2,1,1,0.28,0,<30 days,<2K
TXN-002304,4902,75.13080789689947,4,1287.7949391649863,home,debit_card,0,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-002305,2435,13.106846844067855,6,919.2640734866955,home,upi,3,1,1,0.38,0,<30 days,<2K
TXN-002306,1571,70.28556534477464,7,625.6423544018248,books,debit_card,2,2,1,0.13,0,30-90 days,<2K
TXN-002307,3382,29.69481821890343,2,2914.716175547543,books,debit_card,2,2,1,0.2,0,<30 days,2-5K
TXN-002308,2245,32.24812534442519,3,66.5391122292228,books,debit_card,2,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-002309,3084,37.999654872884236,2,13.303879585191154,electronics,credit_card,0,0,1,0.23,0,30-90 days,<2K
TXN-002310,1988,27.504286190877583,4,97.46628536885791,apparel,upi,1,0,1,0.30000000000000004,1,<30 days,<2K
TXN-002311,1277,6.3629769968410494,5,3177.463066607299,books,debit_card,1,1,1,0.28,0,<30 days,2-5K
TXN-002312,2219,22.23181290106776,6,534.6076470568596,home,credit_card,2,2,1,0.2,0,<30 days,<2K
TXN-002313,3963,65.39123029201762,4,758.1444266561535,apparel,upi,1,0,1,0.23,0,30-90 days,<2K
TXN-002314,2887,65.7581393801814,0,14134.329611894389,books,upi,2,0,1,0.21000000000000002,1,30-90 days,>10K
TXN-002315,1483,20.231191307888064,6,2100.454870780696,books,credit_card,1,2,1,0.2,0,<30 days,2-5K
TXN-002316,2265,36.98257239998128,4,5056.2125896166335,home,credit_card,0,1,1,0.26,1,30-90 days,5-10K
TXN-002317,4395,12.899157013100632,3,991.7507341467566,home,upi,0,1,1,0.28,0,<30 days,<2K
TXN-002318,1730,14.171606024977926,5,43.21723481813161,apparel,debit_card,0,1,1,0.38000000000000006,1,<30 days,<2K
TXN-002319,3239,1.3990095022201532,6,782.5048086193086,books,credit_card,0,1,1,0.28,0,<30 days,<2K
TXN-002320,2040,136.23411796572978,4,315.683963244298,apparel,credit_card,1,4,1,0.35000000000000003,0,90-365 days,<2K
TXN-002321,3571,14.197034795363455,5,327.3639424573543,electronics,credit_card,4,2,1,0.4,0,<30 days,<2K
TXN-002322,1917,15.490027488676212,4,1972.3016668741448,electronics,credit_card,3,2,1,0.4,1,<30 days,<2K
TXN-002323,3448,19.67703926174379,4,39.61880805183439,electronics,credit_card,0,1,1,0.38000000000000006,0,<30 days,<2K
TXN-002324,4977,8.177236110124356,4,385.1124686695476,apparel,credit_card,3,1,1,0.4800000000000001,0,<30 days,<2K
TXN-002325,1885,61.17634765081818,1,565.9571249487628,books,upi,2,0,1,0.13,0,30-90 days,<2K
TXN-002326,3752,4.686965843317911,6,2886.249416954109,books,debit_card,3,2,1,0.30000000000000004,0,<30 days,2-5K
TXN-002327,1021,8.646248783275237,5,24855.87483924357,electronics,debit_card,0,1,1,0.4600000000000001,0,<30 days,>10K
TXN-002328,1473,62.0971468194557,4,46.68683078569616,apparel,debit_card,1,1,1,0.31,0,30-90 days,<2K
TXN-002329,4191,24.900081883877167,6,1271.2820088147157,home,upi,1,0,1,0.2,1,<30 days,<2K
TXN-002330,3257,73.84936901961565,5,654.5798896800645,electronics,upi,3,4,1,0.53,0,30-90 days,<2K
TXN-002331,3353,48.908685627126964,1,1590.1914811311303,home,upi,0,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-002332,4341,17.744562178200347,3,55255.150792151195,apparel,credit_card,0,0,1,0.38000000000000006,0,<30 days,>10K
TXN-002333,1703,63.131429982786145,6,133.32396667765852,books,credit_card,2,0,1,0.13,0,30-90 days,<2K
TXN-002334,1686,7.416471442189338,5,444.91127255169727,books,credit_card,1,0,1,0.2,1,<30 days,<2K
TXN-002335,1284,46.125333864146675,2,7426.487901218602,books,upi,1,2,1,0.18,1,30-90 days,5-10K
TXN-002336,1715,34.484324968380506,6,2132.23447590673,electronics,debit_card,4,0,1,0.33,1,30-90 days,2-5K
TXN-002337,4747,18.708124731772106,6,3619.2294058323723,home,credit_card,3,1,0,0.38,0,<30 days,2-5K
TXN-002338,1762,55.58122130169538,4,574.4478672648943,books,upi,1,1,1,0.21000000000000002,0,30-90 days,<2K
TXN-002339,2250,123.03193267168913,5,4698.246647656796,apparel,credit_card,0,1,1,0.23000000000000004,0,90-365 days,2-5K
TXN-002340,1947,409.00360585953405,2,4205.6987561694705,home,debit_card,1,4,1,0.25,0,>1 year,2-5K
TXN-002341,3428,56.15330642780039,9,1866.3150773943194,apparel,debit_card,2,0,1,0.23,0,30-90 days,<2K
TXN-002342,3507,31.1219800030938,4,21319.938264411598,electronics,upi,0,3,1,0.51,1,30-90 days,>10K
TXN-002343,2030,15.30957068552784,2,1648.7946351899623,electronics,credit_card,1,1,0,0.38000000000000006,1,<30 days,<2K
TXN-002344,1028,17.831314131966643,1,2075.2345526129534,electronics,credit_card,2,2,0,0.30000000000000004,0,<30 days,2-5K
